2019-01-08T11:00:01-08:00,1546974001,1546974009,100
2019-01-08T11:30:01-08:00,1546975801,1546975808,114
2019-01-08T12:00:01-08:00,1546977601,1546977608,114
2019-01-08T12:30:01-08:00,1546979401,1546979408,114
2019-01-08T13:00:00-08:00,1546981201,1546981207,133
2019-01-08T13:30:00-08:00,1546983001,1546983007,133
2019-01-08T14:00:01-08:00,1546984801,1546984808,114
2019-01-08T14:30:01-08:00,1546986601,1546986608,114
2019-01-08T15:00:01-08:00,1546988401,1546988408,114
2019-01-08T15:30:01-08:00,1546990202,1546990212,80
2019-01-08T16:00:01-08:00,1546992001,1546992008,114
2019-01-08T16:30:00-08:00,1546993801,1546993808,114
2019-01-08T17:00:01-08:00,1546995601,1546995608,114
2019-01-08T17:30:01-08:00,1546997401,1546997408,114
2019-01-08T18:00:01-08:00,1546999201,1546999208,114
2019-01-08T18:30:01-08:00,1547001001,1547001027,31
2019-01-08T19:00:01-08:00,1547002801,1547002814,62
2019-01-08T19:30:01-08:00,1547004601,1547004608,114
2019-01-08T20:00:01-08:00,1547006401,1547006415,57
2019-01-08T20:30:01-08:00,1547008202,1547008209,114
2019-01-08T21:00:01-08:00,1547010001,1547010017,50
2019-01-08T21:30:00-08:00,1547011801,1547011814,62
2019-01-08T22:00:01-08:00,1547013601,1547013614,62
2019-01-08T22:30:01-08:00,1547015401,1547015408,114
2019-01-08T23:00:01-08:00,1547017201,1547017209,100
2019-01-08T23:30:01-08:00,1547019001,1547019015,57
2019-01-09T00:00:01-08:00,1547020801,1547020808,114
2019-01-09T00:30:01-08:00,1547022601,1547022614,62
2019-01-09T01:00:01-08:00,1547024401,1547024410,89
2019-01-09T01:30:01-08:00,1547026201,1547026210,89
2019-01-09T02:00:01-08:00,1547028001,1547028009,100
2019-01-09T02:30:01-08:00,1547029801,1547029808,114
2019-01-09T03:00:01-08:00,1547031601,1547031608,114
2019-01-09T03:30:00-08:00,1547033401,1547033408,114
2019-01-09T04:00:01-08:00,1547035201,1547035208,114
2019-01-09T04:30:01-08:00,1547037001,1547037009,100
2019-01-09T05:00:00-08:00,1547038801,1547038812,73
2019-01-09T05:30:01-08:00,1547040601,1547040609,100
2019-01-09T06:00:01-08:00,1547042401,1547042408,114
2019-01-09T06:30:01-08:00,1547044201,1547044208,114
2019-01-09T07:00:00-08:00,1547046001,1547046015,57
2019-01-09T07:30:01-08:00,1547047801,1547047816,53
2019-01-09T08:00:01-08:00,1547049601,1547049612,73
2019-01-09T08:30:00-08:00,1547051401,1547051407,133
2019-01-09T09:00:01-08:00,1547053201,1547053208,114
2019-01-09T09:30:00-08:00,1547055001,1547055008,114
2019-01-09T10:00:00-08:00,1547056801,1547056808,114
2019-01-09T10:30:01-08:00,1547058601,1547058616,53
2019-01-09T11:00:01-08:00,1547060401,1547060408,114
2019-01-09T11:30:01-08:00,1547062201,1547062208,114
2019-01-09T12:00:00-08:00,1547064001,1547064007,133
2019-01-09T12:30:00-08:00,1547065801,1547065807,133
2019-01-09T13:00:00-08:00,1547067601,1547067610,89
2019-01-09T13:30:01-08:00,1547069401,1547069410,89
2019-01-09T14:00:01-08:00,1547071201,1547071208,114
2019-01-09T14:30:00-08:00,1547073001,1547073008,114
2019-01-09T15:00:01-08:00,1547074801,1547074808,114
2019-01-09T15:30:01-08:00,1547076601,1547076608,114
2019-01-09T16:00:00-08:00,1547078401,1547078415,57
2019-01-09T16:30:01-08:00,1547080201,1547080208,114
2019-01-09T17:00:01-08:00,1547082001,1547082013,67
2019-01-09T17:30:01-08:00,1547083801,1547083808,114
2019-01-09T18:00:00-08:00,1547085601,1547085609,100
2019-01-09T18:30:01-08:00,1547087401,1547087408,114
2019-01-09T19:00:01-08:00,1547089201,1547089209,100
2019-01-09T19:30:00-08:00,1547091001,1547091011,80
2019-01-09T20:00:01-08:00,1547092801,1547092811,80
2019-01-09T20:30:01-08:00,1547094601,1547094610,89
2019-01-09T21:00:00-08:00,1547096401,1547096415,57
2019-01-09T21:30:01-08:00,1547098201,1547098213,67
2019-01-09T22:00:00-08:00,1547100001,1547100017,50
2019-01-09T22:30:00-08:00,1547101801,1547101814,62
2019-01-09T23:00:01-08:00,1547103601,1547103612,73
2019-01-09T23:30:01-08:00,1547105401,1547105408,114
2019-01-10T00:00:01-08:00,1547107201,1547107210,89
2019-01-10T00:30:01-08:00,1547109001,1547109008,114
2019-01-10T01:00:00-08:00,1547110801,1547110815,57
2019-01-10T01:30:00-08:00,1547112601,1547112612,73
2019-01-10T02:00:00-08:00,1547114401,1547114412,73
2019-01-10T02:30:00-08:00,1547116201,1547116213,67
2019-01-10T03:00:00-08:00,1547118001,1547118012,73
2019-01-10T03:30:00-08:00,1547119801,1547119812,73
2019-01-10T04:00:01-08:00,1547121601,1547121613,67
2019-01-10T04:30:01-08:00,1547123401,1547123411,80
2019-01-10T05:00:01-08:00,1547125201,1547125213,67
2019-01-10T05:30:01-08:00,1547127001,1547127038,22
2019-01-10T06:00:00-08:00,1547128801,1547128811,80
2019-01-10T06:30:01-08:00,1547130601,1547130611,80
2019-01-10T07:00:01-08:00,1547132401,1547132420,42
2019-01-10T07:30:01-08:00,1547134201,1547134211,80
2019-01-10T08:00:01-08:00,1547136001,1547136019,44
2019-01-10T08:30:00-08:00,1547137801,1547137810,89
2019-01-10T09:00:00-08:00,1547139601,1547139607,133
2019-01-10T09:30:00-08:00,1547141401,1547141408,114
2019-01-10T10:00:00-08:00,1547143201,1547143207,133
2019-01-10T10:30:00-08:00,1547145001,1547145009,100
2019-01-10T11:00:01-08:00,1547146801,1547146811,80
2019-01-10T11:30:01-08:00,1547148601,1547148612,73
2019-01-10T12:00:00-08:00,1547150401,1547150413,67
2019-01-10T12:30:00-08:00,1547152201,1547152212,73
2019-01-10T13:00:00-08:00,1547154001,1547154023,36
2019-01-10T13:30:00-08:00,1547155801,1547155808,114
2019-01-10T14:00:00-08:00,1547157601,1547157609,100
2019-01-10T14:30:01-08:00,1547159401,1547159408,114
2019-01-10T15:00:01-08:00,1547161201,1547161216,53
2019-01-10T15:30:01-08:00,1547163001,1547163012,73
2019-01-10T16:00:01-08:00,1547164801,1547164810,89
2019-01-10T16:30:00-08:00,1547166601,1547166609,100
2019-01-10T17:00:01-08:00,1547168401,1547168408,114
2019-01-10T17:30:00-08:00,1547170201,1547170227,31
2019-01-10T18:00:00-08:00,1547172001,1547172008,114
2019-01-10T18:30:01-08:00,1547173801,1547173809,100
